instant,dteday,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,season_name
259,2011-01-12,1,2011,1,0,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,Semi
260,2011-01-12,1,2011,1,0,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,Semi
261,2011-01-12,1,2011,1,0,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,Semi
262,2011-01-12,1,2011,1,0,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,Semi
263,2011-01-12,1,2011,1,0,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,Semi
264,2011-01-12,1,2011,1,0,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,Semi
265,2011-01-12,1,2011,1,0,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,Semi
266,2011-01-12,1,2011,1,0,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,Semi
267,2011-01-12,1,2011,1,0,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,Semi
268,2011-01-12,1,2011,1,0,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,Semi
269,2011-01-12,1,2011,1,0,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,Semi
270,2011-01-12,1,2011,1,0,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,Semi
271,2011-01-12,1,2011,1,0,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,Semi
272,2011-01-12,1,2011,1,0,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,Semi
273,2011-01-12,1,2011,1,0,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,Semi
274,2011-01-12,1,2011,1,0,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,Semi
275,2011-01-12,1,2011,1,0,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,Semi
276,2011-01-12,1,2011,1,0,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,Semi
277,2011-01-12,1,2011,1,0,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,Semi
278,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,Semi
279,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,Semi
280,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,Semi
281,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,Semi
282,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,Semi
283,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,Semi
284,2011-01-13,1,2011,1,0,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,Semi
285,2011-01-13,1,2011,1,0,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,Semi
286,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,Semi
287,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,Semi
288,2011-01-13,1,2011,1,0,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,Semi
289,2011-01-13,1,2011,1,0,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,Semi
290,2011-01-13,1,2011,1,0,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,Semi
291,2011-01-13,1,2011,1,0,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,Semi
292,2011-01-13,1,2011,1,0,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,Semi
293,2011-01-13,1,2011,1,0,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,Semi
294,2011-01-13,1,2011,1,0,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,Semi
295,2011-01-13,1,2011,1,0,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,Semi
296,2011-01-13,1,2011,1,0,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,Semi
297,2011-01-13,1,2011,1,0,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,Semi
298,2011-01-13,1,2011,1,0,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,Semi
299,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,Semi
300,2011-01-13,1,2011,1,0,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,Semi
301,2011-01-13,1,2011,1,0,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,Semi
302,2011-01-14,1,2011,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,Semi
303,2011-01-14,1,2011,1,0,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,Semi
304,2011-01-14,1,2011,1,0,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,Semi
305,2011-01-14,1,2011,1,0,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,Semi
306,2011-01-14,1,2011,1,0,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,Semi
307,2011-01-14,1,2011,1,0,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,Semi
308,2011-01-14,1,2011,1,0,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,Semi
309,2011-01-14,1,2011,1,0,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,Semi
310,2011-01-14,1,2011,1,0,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,Semi
311,2011-01-14,1,2011,1,0,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,Semi
312,2011-01-14,1,2011,1,0,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,Semi
313,2011-01-14,1,2011,1,0,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,Semi
314,2011-01-14,1,2011,1,0,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,Semi
315,2011-01-14,1,2011,1,0,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,Semi
316,2011-01-14,1,2011,1,0,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,Semi
317,2011-01-14,1,2011,1,0,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,Semi
318,2011-01-14,1,2011,1,0,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,Semi
319,2011-01-14,1,2011,1,0,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,Semi
320,2011-01-14,1,2011,1,0,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,Semi
321,2011-01-14,1,2011,1,0,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,Semi
322,2011-01-14,1,2011,1,0,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,Semi
323,2011-01-14,1,2011,1,0,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,Semi
324,2011-01-14,1,2011,1,0,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,Semi
325,2011-01-15,1,2011,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,Semi
326,2011-01-15,1,2011,1,0,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,Semi
327,2011-01-15,1,2011,1,0,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,Semi
328,2011-01-15,1,2011,1,0,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,Semi
329,2011-01-15,1,2011,1,0,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,Semi
330,2011-01-15,1,2011,1,0,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,Semi
331,2011-01-15,1,2011,1,0,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,Semi
332,2011-01-15,1,2011,1,0,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,Semi
333,2011-01-15,1,2011,1,0,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,Semi
334,2011-01-15,1,2011,1,0,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,Semi
335,2011-01-15,1,2011,1,0,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,Semi
336,2011-01-15,1,2011,1,0,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,Semi
337,2011-01-15,1,2011,1,0,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,Semi
338,2011-01-15,1,2011,1,0,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,Semi
339,2011-01-15,1,2011,1,0,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,Semi
340,2011-01-15,1,2011,1,0,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129,Semi
341,2011-01-15,1,2011,1,0,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128,Semi
342,2011-01-15,1,2011,1,0,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,Semi
343,2011-01-15,1,2011,1,0,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,Semi
344,2011-01-15,1,2011,1,0,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,Semi
345,2011-01-15,1,2011,1,0,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,Semi
346,2011-01-15,1,2011,1,0,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,Semi
347,2011-01-15,1,2011,1,0,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,Semi
348,2011-01-15,1,2011,1,0,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,Semi
349,2011-01-16,1,2011,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,Semi
350,2011-01-16,1,2011,1,0,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,Semi
351,2011-01-16,1,2011,1,0,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,Semi
352,2011-01-16,1,2011,1,0,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,Semi
353,2011-01-16,1,2011,1,0,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,Semi
354,2011-01-16,1,2011,1,0,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,Semi
355,2011-01-16,1,2011,1,0,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,Semi
356,2011-01-16,1,2011,1,0,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,Semi
357,2011-01-16,1,2011,1,0,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,Semi
358,2011-01-16,1,2011,1,0,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,Semi
359,2011-01-16,1,2011,1,0,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,Semi
360,2011-01-16,1,2011,1,0,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,Semi
361,2011-01-16,1,2011,1,0,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,Semi
362,2011-01-16,1,2011,1,0,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,Semi
363,2011-01-16,1,2011,1,0,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,Semi
364,2011-01-16,1,2011,1,0,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,Semi
365,2011-01-16,1,2011,1,0,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,Semi
366,2011-01-16,1,2011,1,0,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,Semi
367,2011-01-16,1,2011,1,0,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,Semi
368,2011-01-16,1,2011,1,0,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,Semi
369,2011-01-16,1,2011,1,0,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,Semi
370,2011-01-16,1,2011,1,0,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,Semi
371,2011-01-16,1,2011,1,0,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,Semi
372,2011-01-16,1,2011,1,0,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,Semi
373,2011-01-17,1,2011,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17,Semi
374,2011-01-17,1,2011,1,0,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16,Semi
375,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8,Semi
376,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2,Semi
377,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3,Semi
378,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1,Semi
379,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5,Semi
380,2011-01-17,1,2011,1,0,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13,Semi
381,2011-01-17,1,2011,1,0,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33,Semi
382,2011-01-17,1,2011,1,0,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47,Semi
383,2011-01-17,1,2011,1,0,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57,Semi
384,2011-01-17,1,2011,1,0,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64,Semi
385,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80,Semi
386,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93,Semi
387,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,Semi
388,2011-01-17,1,2011,1,0,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,Semi
389,2011-01-17,1,2011,1,0,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82,Semi
390,2011-01-17,1,2011,1,0,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71,Semi
391,2011-01-17,1,2011,1,0,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92,Semi
392,2011-01-17,1,2011,1,0,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60,Semi
393,2011-01-17,1,2011,1,0,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33,Semi
394,2011-01-17,1,2011,1,0,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27,Semi
395,2011-01-17,1,2011,1,0,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13,Semi
396,2011-01-17,1,2011,1,0,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,Semi
397,2011-01-18,1,2011,1,0,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3,Semi
398,2011-01-18,1,2011,1,0,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22,Semi
399,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28,Semi
400,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35,Semi
401,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61,Semi
402,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125,Semi
403,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,Semi
404,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99,Semi
405,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83,Semi
406,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41,Semi
407,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33,Semi
408,2011-01-18,1,2011,1,0,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20,Semi
409,2011-01-19,1,2011,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3,Semi
410,2011-01-19,1,2011,1,0,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7,Semi
411,2011-01-19,1,2011,1,0,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3,Semi
412,2011-01-19,1,2011,1,0,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2,Semi
413,2011-01-19,1,2011,1,0,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7,Semi
414,2011-01-19,1,2011,1,0,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32,Semi
415,2011-01-19,1,2011,1,0,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90,Semi
416,2011-01-19,1,2011,1,0,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197,Semi
417,2011-01-19,1,2011,1,0,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109,Semi
418,2011-01-19,1,2011,1,0,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47,Semi
419,2011-01-19,1,2011,1,0,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52,Semi
420,2011-01-19,1,2011,1,0,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70,Semi
421,2011-01-19,1,2011,1,0,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78,Semi
422,2011-01-19,1,2011,1,0,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75,Semi
423,2011-01-19,1,2011,1,0,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82,Semi
424,2011-01-19,1,2011,1,0,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104,Semi
425,2011-01-19,1,2011,1,0,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197,Semi
426,2011-01-19,1,2011,1,0,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161,Semi
427,2011-01-19,1,2011,1,0,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112,Semi
428,2011-01-19,1,2011,1,0,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76,Semi
429,2011-01-19,1,2011,1,0,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59,Semi
430,2011-01-19,1,2011,1,0,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59,Semi
431,2011-01-19,1,2011,1,0,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28,Semi
432,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13,Semi
433,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5,Semi
434,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2,Semi
435,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Semi
436,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Semi
437,2011-01-20,1,2011,1,0,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6,Semi
438,2011-01-20,1,2011,1,0,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35,Semi
439,2011-01-20,1,2011,1,0,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101,Semi
440,2011-01-20,1,2011,1,0,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249,Semi
441,2011-01-20,1,2011,1,0,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143,Semi
442,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57,Semi
443,2011-01-20,1,2011,1,0,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68,Semi
444,2011-01-20,1,2011,1,0,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84,Semi
445,2011-01-20,1,2011,1,0,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98,Semi
446,2011-01-20,1,2011,1,0,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81,Semi
447,2011-01-20,1,2011,1,0,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70,Semi
448,2011-01-20,1,2011,1,0,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91,Semi
449,2011-01-20,1,2011,1,0,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215,Semi
450,2011-01-20,1,2011,1,0,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185,Semi
451,2011-01-20,1,2011,1,0,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152,Semi
452,2011-01-20,1,2011,1,0,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126,Semi
453,2011-01-20,1,2011,1,0,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57,Semi
454,2011-01-20,1,2011,1,0,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56,Semi
455,2011-01-20,1,2011,1,0,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31,Semi
456,2011-01-21,1,2011,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21,Semi
457,2011-01-21,1,2011,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6,Semi
458,2011-01-21,1,2011,1,0,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2,Semi
459,2011-01-21,1,2011,1,0,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1,Semi
460,2011-01-21,1,2011,1,0,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1,Semi
461,2011-01-21,1,2011,1,0,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5,Semi
462,2011-01-21,1,2011,1,0,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27,Semi
463,2011-01-21,1,2011,1,0,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68,Semi
464,2011-01-21,1,2011,1,0,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217,Semi
465,2011-01-21,1,2011,1,0,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166,Semi
466,2011-01-21,1,2011,1,0,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63,Semi
467,2011-01-21,1,2011,1,0,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59,Semi
468,2011-01-21,1,2011,1,0,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78,Semi
469,2011-01-21,1,2011,1,0,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73,Semi
470,2011-01-21,1,2011,1,0,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62,Semi
471,2011-01-21,1,2011,1,0,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65,Semi
472,2011-01-21,1,2011,1,0,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97,Semi
473,2011-01-21,1,2011,1,0,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161,Semi
474,2011-01-21,1,2011,1,0,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120,Semi
475,2011-01-21,1,2011,1,0,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96,Semi
476,2011-01-21,1,2011,1,0,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53,Semi
477,2011-01-21,1,2011,1,0,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41,Semi
478,2011-01-21,1,2011,1,0,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34,Semi
479,2011-01-21,1,2011,1,0,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27,Semi
480,2011-01-22,1,2011,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13,Semi
481,2011-01-22,1,2011,1,0,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,12,Semi
482,2011-01-22,1,2011,1,0,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11,Semi
483,2011-01-22,1,2011,1,0,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7,Semi
484,2011-01-22,1,2011,1,0,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3,Semi
485,2011-01-22,1,2011,1,0,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2,Semi
486,2011-01-22,1,2011,1,0,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8,Semi
487,2011-01-22,1,2011,1,0,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,27,Semi
488,2011-01-22,1,2011,1,0,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40,Semi
489,2011-01-22,1,2011,1,0,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53,Semi
490,2011-01-22,1,2011,1,0,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63,Semi
491,2011-01-22,1,2011,1,0,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70,Semi
492,2011-01-22,1,2011,1,0,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,84,Semi
493,2011-01-22,1,2011,1,0,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75,Semi
494,2011-01-22,1,2011,1,0,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,103,Semi
495,2011-01-22,1,2011,1,0,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,83,Semi
496,2011-01-22,1,2011,1,0,0,6,0,1,0.12,0.197,0.28,0.0,8,59,67,Semi
497,2011-01-22,1,2011,1,0,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,54,Semi
498,2011-01-22,1,2011,1,0,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59,Semi
499,2011-01-22,1,2011,1,0,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,45,Semi
500,2011-01-22,1,2011,1,0,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39,Semi
501,2011-01-22,1,2011,1,0,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,30,Semi
502,2011-01-22,1,2011,1,0,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33,Semi
503,2011-01-23,1,2011,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22,Semi
504,2011-01-23,1,2011,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,13,Semi
505,2011-01-23,1,2011,1,0,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18,Semi
506,2011-01-23,1,2011,1,0,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5,Semi
507,2011-01-23,1,2011,1,0,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3,Semi
508,2011-01-23,1,2011,1,0,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1,Semi
509,2011-01-23,1,2011,1,0,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,2,Semi
510,2011-01-23,1,2011,1,0,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19,Semi
511,2011-01-23,1,2011,1,0,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28,Semi
512,2011-01-23,1,2011,1,0,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58,Semi
513,2011-01-23,1,2011,1,0,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99,Semi
514,2011-01-23,1,2011,1,0,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,116,Semi
515,2011-01-23,1,2011,1,0,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87,Semi
516,2011-01-23,1,2011,1,0,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110,Semi
517,2011-01-23,1,2011,1,0,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77,Semi
